Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;01;2024-01;VISEU;Penalva do Castelo;UF ANTAS E MATELA;Baixa Tensão;62722.955;18;1811;181114
2024;01;2024-01;VISEU;Santa Comba Dão;PINHEIRO DE AZERE;Baixa Tensão;110716.864;18;1814;181403
2024;02;2024-02;BRAGA;Guimarães;POLVOREIRA;Baixa Tensão;236336.826;03;0308;030837
2024;02;2024-02;BRAGA;Guimarães;UF AROSA E CASTELOES;Baixa Tensão;32104.077;03;0308;030877
2024;02;2024-02;GUARDA;Fornos de Algodres;CASAL VASCO;Baixa Tensão;16299.443;09;0905;090502
2024;02;2024-02;GUARDA;Mêda;MEDA OUTEIRO GATOS FONTE LONGA;Muito Alta, Alta e Média Tensões;14509.678;09;0909;090917
2024;02;2024-02;PORTO;Amarante;UF VILA GARCIA ABOIM E CHAPA;Baixa Tensão;111862.324;13;1301;130148
2024;02;2024-02;VIANA DO CASTELO;Paredes de Coura;MOZELOS;Baixa Tensão;18129.928;16;1605;160513
2024;02;2024-02;VILA REAL;Chaves;NOGUEIRA DA MONTANHA;Baixa Tensão;21795.38;17;1703;170318
2024;02;2024-02;VISEU;Vouzela;SAO MIGUEL DO MATO;Baixa Tensão;38858.771;18;1824;182410
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;UF PADREIRO;Muito Alta, Alta e Média Tensões;166534.16;16;1601;160159
2024;02;2024-02;BRAGA;Barcelos;BARQUEIROS;Baixa Tensão;155692.692;03;0302;030215
2024;02;2024-02;CASTELO BRANCO;Oleiros;MADEIRA;Baixa Tensão;10923.594;05;0506;050606
2024;02;2024-02;GUARDA;Sabugal;ALDEIA VELHA;Baixa Tensão;23432.372;09;0911;091106
2024;02;2024-02;LISBOA;Azambuja;AZAMBUJA;Baixa Tensão;567135.99;11;1103;110304
2024;02;2024-02;PORTALEGRE;Elvas;SANTA EULALIA;Muito Alta, Alta e Média Tensões;24824.724;12;1207;120706
2024;02;2024-02;PORTALEGRE;Marvão;SAO SALVADOR DA ARAMENHA;Muito Alta, Alta e Média Tensões;122743.612;12;1210;121004
2024;02;2024-02;SETUBAL;Moita;UF B BANHEIRA E VALE AMOREIRA;Muito Alta, Alta e Média Tensões;72057.948;15;1506;150607
2024;02;2024-02;VIANA DO CASTELO;Monção;PIAS;Baixa Tensão;55195.208;16;1604;160420
2024;02;2024-02;VILA REAL;Chaves;VALE DE ANTA;Muito Alta, Alta e Média Tensões;48687.645;17;1703;170341
2024;02;2024-02;VILA REAL;Sabrosa;COVAS DO DOURO;Baixa Tensão;18757.413;17;1710;171002
2024;02;2024-02;AVEIRO;Águeda;UF PRESTIMO MACIEIRA ALCOBA;Baixa Tensão;52274.456;01;0101;010127
2024;02;2024-02;BRAGA;Fafe;SILVARES (SAO MARTINHO);Baixa Tensão;98338.847;03;0307;030729
2024;02;2024-02;BRAGA;Terras de Bouro;UF CIBOES E BRUFE;Baixa Tensão;16229.982;03;0310;031020
2024;02;2024-02;COIMBRA;Oliveira do Hospital;SEIXO DA BEIRA;Baixa Tensão;75312.719;06;0611;061118
2024;02;2024-02;GUARDA;Guarda;VILA GARCIA;Baixa Tensão;26380.522;09;0907;090753
2024;02;2024-02;SANTAREM;Torres Novas;CHANCELARIA;Muito Alta, Alta e Média Tensões;206505.741;14;1419;141904
2024;01;2024-01;BRAGA;Guimarães;PINHEIRO;Baixa Tensão;224899.779;03;0308;030836
2024;01;2024-01;BRAGANCA;Alfândega da Fé;ALFANDEGA DA FE;Muito Alta, Alta e Média Tensões;68669.627;04;0401;040102
2024;01;2024-01;GUARDA;Aguiar da Beira;PINHEIRO;Baixa Tensão;63774.57;09;0901;090110
2024;02;2024-02;BRAGA;Guimarães;GONDAR;Muito Alta, Alta e Média Tensões;365278.715;03;0308;030821
2024;02;2024-02;EVORA;Évora;UF N S TOUREGA E N S GUADALUPE;Muito Alta, Alta e Média Tensões;44761.878;07;0705;070525
2024;02;2024-02;EVORA;Viana do Alentejo;AGUIAR;Baixa Tensão;60172.921;07;0713;071303
2024;02;2024-02;GUARDA;Pinhel;ALVERCA DA BEIRA/BOUCA COVA;Baixa Tensão;22486.359;09;0910;091029
2024;02;2024-02;PORTALEGRE;Portalegre;ALAGOA;Baixa Tensão;35353.464;12;1214;121401
2024;02;2024-02;SANTAREM;Rio Maior;UF MARMELEIRA E ASSENTIZ;Baixa Tensão;65532.335;14;1414;141416
2024;02;2024-02;SANTAREM;Torres Novas;ZIBREIRA;Muito Alta, Alta e Média Tensões;69735.154;14;1419;141916
2024;02;2024-02;VILA REAL;Chaves;VILA VERDE DA RAIA;Baixa Tensão;58514.279;17;1703;170343
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;RIBEIRAO;Muito Alta, Alta e Média Tensões;3962218.433;03;0312;031235
2024;01;2024-01;PORTO;Felgueiras;REVINHADE;Baixa Tensão;248010.605;13;1303;130319
2024;01;2024-01;SANTAREM;Ferreira do Zêzere;CHAOS;Baixa Tensão;88756.593;14;1411;141104
2024;01;2024-01;VISEU;Sátão;SILVA DE CIMA;Baixa Tensão;62126.266;18;1817;181711
2024;02;2024-02;COIMBRA;Cantanhede;UF SEPINS E BOLHO;Baixa Tensão;111702.046;06;0602;060223
2024;02;2024-02;LEIRIA;Porto de Mós;JUNCAL;Baixa Tensão;189828.851;10;1016;101606
2024;02;2024-02;PORTALEGRE;Nisa;TOLOSA;Baixa Tensão;69455.297;12;1212;121210
2024;02;2024-02;VISEU;Viseu;MUNDAO;Muito Alta, Alta e Média Tensões;240276.26;18;1823;182318
2024;01;2024-01;BRAGANCA;Mogadouro;PARADELA;Baixa Tensão;23343.911;04;0408;040811
2024;01;2024-01;BRAGANCA;Vila Flor;UF ASSARES E LODOES;Baixa Tensão;44890.014;04;0410;041020
2024;01;2024-01;VIANA DO CASTELO;Ponte da Barca;BRAVAES;Baixa Tensão;78071.789;16;1606;160603
2024;01;2024-01;VISEU;Mangualde;ALCAFACHE;Baixa Tensão;152998.854;18;1806;180602
2024;02;2024-02;BEJA;Odemira;SABOIA;Baixa Tensão;54113.671;02;0211;021103
2024;02;2024-02;BRAGANCA;Bragança;GOSTEI;Muito Alta, Alta e Média Tensões;76817.291;04;0402;040218
2024;02;2024-02;COIMBRA;Coimbra;CERNACHE;Baixa Tensão;266414.47;06;0603;060312
2024;02;2024-02;LISBOA;Alenquer;OTA;Baixa Tensão;62419.39;11;1101;110109
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;ARCA E PONTE DE LIMA;Baixa Tensão;492106.027;16;1607;160752
2024;01;2024-01;BRAGANCA;Vinhais;UF SOBREIRO BAIXO ALVAREDOS;Baixa Tensão;51160.661;04;0412;041240
2024;01;2024-01;EVORA;Évora;TORRE DE COELHEIROS;Muito Alta, Alta e Média Tensões;59485.229;07;0705;070513
2024;01;2024-01;LISBOA;Alenquer;UF A GALEGA MERCEANA A GAVINHA;Baixa Tensão;645922.109;11;1101;110118
2024;01;2024-01;VILA REAL;Chaves;TRONCO;Baixa Tensão;29553.144;17;1703;170340
2024;01;2024-01;VISEU;Vila Nova de Paiva;UF V NOVA PAIVA ALHAIS FRAGUAS;Baixa Tensão;564820.288;18;1822;182208
2024;02;2024-02;BRAGA;Barcelos;MOURE;Baixa Tensão;52307.865;03;0302;030252
2024;02;2024-02;CASTELO BRANCO;Belmonte;UF BELMONTE E COLMEAL DA TORRE;Baixa Tensão;273012.117;05;0501;050106
2024;02;2024-02;GUARDA;Almeida;VILAR FORMOSO;Baixa Tensão;220195.419;09;0902;090229
2024;02;2024-02;GUARDA;Vila Nova de Foz Côa;SEIXAS;Baixa Tensão;18161.965;09;0914;091415
2024;01;2024-01;BRAGA;Vila Verde;DOSSAOS;Baixa Tensão;57374.242;03;0313;031313
2024;01;2024-01;BRAGANCA;Bragança;SANTA COMBA DE ROSSAS;Baixa Tensão;61318.419;04;0402;040241
2024;01;2024-01;GUARDA;Celorico da Beira;CASAS DO SOEIRO;Muito Alta, Alta e Média Tensões;87941.774;09;0903;090322
2024;01;2024-01;PORTO;Amarante;UF FIGUEIRO;Baixa Tensão;695198.519;13;1301;130144
2024;01;2024-01;VILA REAL;Boticas;BECA;Muito Alta, Alta e Média Tensões;250505.064;17;1702;170203
2024;02;2024-02;BRAGANCA;Bragança;ESPINHOSELA;Baixa Tensão;18746.775;04;0402;040213
2024;02;2024-02;BRAGANCA;Carrazeda de Ansiães;UF LAVANDEIRA B GRANDE SELORES;Baixa Tensão;19315.853;04;0403;040323
2024;02;2024-02;BRAGANCA;Macedo de Cavaleiros;VALE DA PORCA;Muito Alta, Alta e Média Tensões;15111.574;04;0405;040533
2024;02;2024-02;CASTELO BRANCO;Covilhã;FERRO;Muito Alta, Alta e Média Tensões;43144.074;05;0503;050311
2024;02;2024-02;CASTELO BRANCO;Penamacor;BENQUERENCA;Baixa Tensão;42327.357;05;0507;050706
2024;02;2024-02;COIMBRA;Figueira da Foz;MAIORCA;Baixa Tensão;141022.553;06;0605;060507
2024;02;2024-02;FARO;Vila do Bispo;BUDENS;Baixa Tensão;368254.41;08;0815;081502
2024;02;2024-02;LISBOA;Sintra;UF SINTRA;Muito Alta, Alta e Média Tensões;1773162.517;11;1111;111128
2024;02;2024-02;PORTALEGRE;Nisa;MONTALVAO;Baixa Tensão;26822.819;12;1212;121205
2024;02;2024-02;VILA REAL;Chaves;SANTO ESTEVAO;Baixa Tensão;32030.19;17;1703;170331
2024;02;2024-02;VISEU;Resende;UF OVADAS E PANCHORRA;Baixa Tensão;11808.755;18;1813;181319
2024;01;2024-01;PORTO;Porto;PORTO;Muito Alta, Alta e Média Tensões;1722378.246;13;1312;
2024;01;2024-01;BRAGANCA;Torre de Moncorvo;UF ADEGANHA E CARDANHA;Muito Alta, Alta e Média Tensões;236163.303;04;0409;040918
2024;01;2024-01;EVORA;Vendas Novas;VENDAS NOVAS;Baixa Tensão;2451577.801;07;0712;071201
2024;01;2024-01;LEIRIA;Porto de Mós;CALVARIA DE CIMA;Baixa Tensão;525887.654;10;1016;101605
2024;01;2024-01;PORTO;Penafiel;RECEZINHOS (SAO MARTINHO);Baixa Tensão;366469.421;13;1311;131133
2024;02;2024-02;AVEIRO;Vale de Cambra;CEPELOS;Baixa Tensão;69200.399;01;0119;011903
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;FRADELOS;Muito Alta, Alta e Média Tensões;320013.305;03;0312;031215
2024;02;2024-02;BRAGANCA;Miranda do douro;PICOTE;Baixa Tensão;23465.042;04;0406;040611
2024;02;2024-02;BRAGANCA;Mirandela;FRECHAS;Baixa Tensão;58511.475;04;0407;040716
2024;02;2024-02;EVORA;Borba;BORBA (SAO BARTOLOMEU);Baixa Tensão;44283.808;07;0703;070304
2024;02;2024-02;GUARDA;Fornos de Algodres;UF CORTICO E VILA CHA;Baixa Tensão;9383.192;09;0905;090517
2024;02;2024-02;GUARDA;Sabugal;CASTELEIRO;Baixa Tensão;18798.296;09;0911;091112
2024;02;2024-02;LEIRIA;Pombal;CARRICO;Muito Alta, Alta e Média Tensões;77024.237;10;1015;101505
2024;02;2024-02;LISBOA;Torres Vedras;UF MAXIAL E MONTE REDONDO;Muito Alta, Alta e Média Tensões;13763.41;11;1113;111325
2024;02;2024-02;PORTALEGRE;Nisa;UF AREZ E AMIEIRA DO TEJO;Baixa Tensão;46134.06;12;1212;121211
2024;02;2024-02;PORTO;Vila do Conde;MODIVAS;Muito Alta, Alta e Média Tensões;72968.193;13;1316;131617
2024;02;2024-02;PORTO;Vila Nova de Gaia;VILAR DE ANDORINHO;Baixa Tensão;836695.827;13;1317;131723
2024;02;2024-02;SANTAREM;Cartaxo;VALADA;Baixa Tensão;103464.041;14;1406;140605
2024;02;2024-02;SANTAREM;Santarém;AMIAIS DE BAIXO;Baixa Tensão;135259.083;14;1416;141607
2024;02;2024-02;VISEU;Castro daire;MOLEDO;Muito Alta, Alta e Média Tensões;34544.742;18;1803;180313
2024;02;2024-02;VISEU;Tondela;UF V BESTEIROS E MOST FRAGUAS;Baixa Tensão;90690.081;18;1821;182133
2024;01;2024-01;BEJA;Odemira;SAO LUIS;Muito Alta, Alta e Média Tensões;4138.225;02;0211;021106
2024;01;2024-01;BRAGA;Guimarães;SANDE (SAO MARTINHO);Muito Alta, Alta e Média Tensões;206230.462;03;0308;030858
2024;01;2024-01;BRAGANCA;Bragança;SAMIL;Baixa Tensão;481676.639;04;0402;040240
2024;01;2024-01;VILA REAL;Alijó;PINHAO;Muito Alta, Alta e Média Tensões;130477.065;17;1701;170109
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;OLIVEIRA (SANTA MARIA);Muito Alta, Alta e Média Tensões;74239.067;03;0312;031239
2024;02;2024-02;GUARDA;Guarda;PEGA;Baixa Tensão;12889.023;09;0907;090729
2024;02;2024-02;SANTAREM;Abrantes;MOURISCAS;Muito Alta, Alta e Média Tensões;20548.984;14;1401;140106
2024;02;2024-02;VISEU;Nelas;UF CARVALHAL REDONDO AGUIEIRA;Baixa Tensão;65970.718;18;1809;180910
2024;02;2024-02;VISEU;São Pedro do Sul;UF S CRUZ TRAPA E SAO C LAFOES;Baixa Tensão;77955.263;18;1816;181621
2024;01;2024-01;LISBOA;Oeiras;UF ALGES L-A-VELHA C QUEBRADA;Muito Alta, Alta e Média Tensões;2743677.466;11;1110;111012
2024;01;2024-01;SETUBAL;Montijo;UF MONTIJO E AFONSOEIRO;Muito Alta, Alta e Média Tensões;3657813.44;15;1507;150710
2024;02;2024-02;BRAGA;Vila Verde;DOSSAOS;Baixa Tensão;21454.758;03;0313;031313
2024;02;2024-02;LEIRIA;Alcobaça;UF COZ ALPEDRIZ E MONTES;Baixa Tensão;265855.821;10;1001;100122
2024;02;2024-02;PORTALEGRE;Portalegre;FORTIOS;Baixa Tensão;118164.271;12;1214;121404
2024;01;2024-01;CASTELO BRANCO;Fundão;CAPINHA;Muito Alta, Alta e Média Tensões;133046.226;05;0504;050411
2024;01;2024-01;GUARDA;Sabugal;UF A RIBEIRA V MAIOR BADAMALOS;Baixa Tensão;66409.605;09;0911;091141
2024;01;2024-01;GUARDA;Trancoso;UF T TERRENHO S SERRA TERRENHO;Baixa Tensão;58779.135;09;0913;091331
2024;01;2024-01;LEIRIA;Alcobaça;MAIORGA;Muito Alta, Alta e Média Tensões;292359.579;10;1001;100109
2024;01;2024-01;PORTALEGRE;Elvas;CAIA SAO PEDRO E ALCACOVA;Muito Alta, Alta e Média Tensões;471595.264;12;1207;120713
2024;01;2024-01;PORTO;Penafiel;DUAS IGREJAS;Baixa Tensão;436507.982;13;1311;131109
2024;01;2024-01;VIANA DO CASTELO;Ponte da Barca;VADE (SAO TOME);Baixa Tensão;56021.123;16;1606;160624
2024;01;2024-01;VILA REAL;Valpaços;SAO PEDRO DE VEIGA DE LILA;Baixa Tensão;32263.572;17;1712;171223
2024;01;2024-01;VISEU;São Pedro do Sul;UF S CRUZ TRAPA E SAO C LAFOES;Baixa Tensão;247192.737;18;1816;181621
2024;01;2024-01;VISEU;Sátão;SATAO;Muito Alta, Alta e Média Tensões;306985.356;18;1817;181710
2024;02;2024-02;AVEIRO;Santa Maria da Feira;RIO MEAO;Muito Alta, Alta e Média Tensões;1696198.835;01;0109;010921
2024;02;2024-02;BRAGA;Guimarães;BRITO;Baixa Tensão;339181.058;03;0308;030807
2024;02;2024-02;BRAGA;Guimarães;UF ATAES E RENDUFE;Baixa Tensão;168039.837;03;0308;030878
2024;02;2024-02;BRAGA;Póvoa de Lanhoso;TRAVASSOS;Baixa Tensão;37385.318;03;0309;030927
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;UF ARNOSO E SEZURES;Baixa Tensão;157906.243;03;0312;031251
2024;02;2024-02;FARO;Tavira;UF LUZ TAVIRA SANTO ESTEVAO;Muito Alta, Alta e Média Tensões;132022.943;08;0814;081411
2024;02;2024-02;GUARDA;Trancoso;UF VILA FRANCA NAVES FEITAL;Baixa Tensão;94628.491;09;0913;091334
2024;02;2024-02;PORTO;Penafiel;RANS;Baixa Tensão;133013.654;13;1311;131128
2024;02;2024-02;SANTAREM;Rio Maior;ALCOBERTAS;Muito Alta, Alta e Média Tensões;67633.292;14;1414;141401
2024;02;2024-02;VILA REAL;Boticas;BOTICAS E GRANJA;Muito Alta, Alta e Média Tensões;93384.708;17;1702;170219
2024;01;2024-01;BRAGA;Guimarães;GONDAR;Baixa Tensão;410870.037;03;0308;030821
2024;01;2024-01;FARO;Silves;SAO BARTOLOMEU DE MESSINES;Muito Alta, Alta e Média Tensões;187425.5;08;0813;081305
2024;01;2024-01;GUARDA;Fornos de Algodres;UF SOBRAL PICHORRO E FUINHAS;Baixa Tensão;36898.611;09;0905;090519
2024;01;2024-01;LISBOA;Cadaval;UF LAMAS E CERCAL;Muito Alta, Alta e Média Tensões;115097.882;11;1104;110412
2024;01;2024-01;PORTO;Penafiel;PACO DE SOUSA;Baixa Tensão;769458.211;13;1311;131122
2024;01;2024-01;PORTO;Vila Nova de Gaia;UF GRIJO E SERMONDE;Muito Alta, Alta e Média Tensões;2809076.05;13;1317;131725
2024;01;2024-01;SANTAREM;Rio Maior;SAO SEBASTIAO;Baixa Tensão;93993.312;14;1414;141411
2024;01;2024-01;VIANA DO CASTELO;Ponte de Lima;FEITOSA;Baixa Tensão;498140.255;16;1607;160719
2024;01;2024-01;VILA REAL;Santa Marta de Penaguião;CUMIEIRA;Baixa Tensão;157729.375;17;1711;171102
2024;02;2024-02;AVEIRO;Arouca;ALVARENGA;Baixa Tensão;78443.914;01;0104;010402
2024;02;2024-02;BRAGA;Amares;GOAES;Baixa Tensão;29090.673;03;0301;030112
2024;02;2024-02;BRAGA;Fafe;UF CEPAES E FAREJA;Muito Alta, Alta e Média Tensões;14392.419;03;0307;030741
2024;02;2024-02;VISEU;Sernancelhe;UF SERNANCELHE E SARZEDA;Baixa Tensão;144566.479;18;1818;181821
2024;01;2024-01;AVEIRO;Santa Maria da Feira;FORNOS;Baixa Tensão;492692.201;01;0109;010908
2024;01;2024-01;BRAGA;Barcelos;ALVELOS;Muito Alta, Alta e Média Tensões;139825.452;03;0302;030208
2024;01;2024-01;BRAGA;Barcelos;CARVALHAS;Baixa Tensão;101224.559;03;0302;030221
2024;01;2024-01;PORTO;Vila Nova de Gaia;UF SERZEDO E PEROSINHO;Baixa Tensão;2673339.291;13;1317;131731
2024;01;2024-01;VILA REAL;Vila Real;TORGUEDA;Baixa Tensão;194281.328;17;1714;171426
2024;01;2024-01;VISEU;Santa Comba Dão;UF OVOA E VIMIEIRO;Baixa Tensão;288832.546;18;1814;181410
2024;01;2024-01;VISEU;Tarouca;UF GRANJA NOVA VILA CHA BEIRA;Baixa Tensão;70112.272;18;1820;182012
2024;02;2024-02;BRAGA;Vila Verde;PARADA DE GATIM;Baixa Tensão;35933.961;03;0313;031331
2024;02;2024-02;COIMBRA;Figueira da Foz;MARINHA DAS ONDAS;Baixa Tensão;166316.616;06;0605;060508
2024;02;2024-02;GUARDA;Trancoso;MOIMENTINHA;Baixa Tensão;14424.877;09;0913;091311
2024;02;2024-02;LISBOA;Sintra;UF SINTRA;Baixa Tensão;3107422.859;11;1111;111128
2024;02;2024-02;PORTO;Maia;MILHEIROS;Baixa Tensão;331467.806;13;1306;130608
2024;02;2024-02;PORTO;Paços de Ferreira;SANFINS LAMOSO CODESSOS;Baixa Tensão;331262.278;13;1309;130919
2024;02;2024-02;VIANA DO CASTELO;Caminha;UF VENADE E AZEVEDO;Baixa Tensão;65925.833;16;1602;160225
2024;02;2024-02;VILA REAL;Mesão Frio;MESAO FRIO (SANTO ANDRE);Baixa Tensão;168756.476;17;1704;170408
2024;02;2024-02;VISEU;Tondela;UF BARREIRO BESTEIROS TOURIGO;Baixa Tensão;58460.688;18;1821;182127
2024;02;2024-02;VISEU;Vouzela;CAMPIA;Muito Alta, Alta e Média Tensões;78420.1;18;1824;182403
2024;01;2024-01;VILA REAL;Montalegre;UF MONTALEGRE E PADROSO;Baixa Tensão;567062.283;17;1706;170638
2024;02;2024-02;BRAGA;Guimarães;UF BRITEIROS S ESTEVAO E DONIM;Baixa Tensão;175630.076;03;0308;030879
2024;02;2024-02;VIANA DO CASTELO;Viana do Castelo;MONTARIA;Baixa Tensão;21584.334;16;1609;160920
2024;01;2024-01;EVORA;Reguengos de Monsaraz;UF CAMPO E CAMPINHO;Baixa Tensão;260162.527;07;0711;071106
2024;01;2024-01;VILA REAL;Montalegre;UF SEZELHE E COVELAES;Baixa Tensão;45830.889;17;1706;170640
2024;02;2024-02;BEJA;Aljustrel;ERVIDEL;Baixa Tensão;59390.104;02;0201;020102
2024;01;2024-01;GUARDA;Pinhel;PALA;Baixa Tensão;84169.479;09;0910;091015
2024;01;2024-01;LEIRIA;Alvaiázere;PUSSOS SAO PEDRO;Muito Alta, Alta e Média Tensões;118383.616;10;1002;100209
2024;01;2024-01;LEIRIA;Figueiró dos Vinhos;AREGA;Baixa Tensão;126732.953;10;1008;100802
2024;01;2024-01;LEIRIA;Pombal;UF GUIA ILHA E MATA MOURISCA;Muito Alta, Alta e Média Tensões;970898.766;10;1015;101518
2024;01;2024-01;LISBOA;Torres Vedras;PONTE DO ROL;Baixa Tensão;541050.319;11;1113;111310
2024;01;2024-01;PORTALEGRE;Arronches;ESPERANCA;Baixa Tensão;157764.169;12;1202;120202
2024;01;2024-01;PORTO;Lousada;UF NESPEREIRA E CASAIS;Muito Alta, Alta e Média Tensões;86949.225;13;1305;130531
2024;01;2024-01;VISEU;Moimenta da Beira;PASSO;Baixa Tensão;47624.561;18;1807;180713
2024;02;2024-02;BRAGA;Vieira do Minho;GUILHOFREI;Baixa Tensão;45903.564;03;0311;031108
2024;02;2024-02;BRAGANCA;Miranda do douro;UF CONSTANTIM E CICOURO;Baixa Tensão;11518.81;04;0406;040618
2024;02;2024-02;CASTELO BRANCO;Covilhã;PERABOA;Baixa Tensão;74725.18;05;0503;050315
2024;02;2024-02;COIMBRA;Tábua;TABUA;Baixa Tensão;332443.124;06;0616;061614
2024;02;2024-02;PORTO;Amarante;TRAVANCA;Baixa Tensão;128414.93;13;1301;130136
2024;02;2024-02;SANTAREM;Almeirim;RAPOSA;Muito Alta, Alta e Média Tensões;11524.226;14;1403;140304
2024;02;2024-02;VIANA DO CASTELO;Monção;ABEDIM;Baixa Tensão;7915.066;16;1604;160401
2024;02;2024-02;VILA REAL;Mondim de Basto;VILAR DE FERREIROS;Baixa Tensão;51583.317;17;1705;170508
2024;01;2024-01;BRAGA;Fafe;AROES (SANTA CRISTINA);Baixa Tensão;293205.536;03;0307;030726
2024;01;2024-01;BRAGANCA;Torre de Moncorvo;LOUSA;Baixa Tensão;51688.121;04;0409;040911
2024;01;2024-01;CASTELO BRANCO;Fundão;ENXAMES;Baixa Tensão;86856.995;05;0504;050431
2024;01;2024-01;LISBOA;Azambuja;ALCOENTRE;Muito Alta, Alta e Média Tensões;333899.634;11;1103;110301
2024;01;2024-01;LISBOA;Mafra;SANTO ISIDORO;Baixa Tensão;1124071.842;11;1109;110913
2024;02;2024-02;GUARDA;Gouveia;NESPEREIRA;Baixa Tensão;38062.107;09;0906;090612
2024;02;2024-02;LEIRIA;Ansião;AVELAR;Muito Alta, Alta e Média Tensões;595311.901;10;1003;100303
2024;02;2024-02;PORTO;Felgueiras;AIAO;Baixa Tensão;51759.724;13;1303;130301
2024;02;2024-02;SANTAREM;Chamusca;ULME;Baixa Tensão;71743.834;14;1407;140704
2024;02;2024-02;VISEU;Oliveira de Frades;RIBEIRADIO;Baixa Tensão;36351.275;18;1810;181007
2024;02;2024-02;VISEU;Resende;UF ANREADE SAO ROMAO AREGOS;Baixa Tensão;71788.518;18;1813;181316
2024;01;2024-01;BRAGA;Braga;BRAGA;Muito Alta, Alta e Média Tensões;4378665.967;03;0303;
2024;01;2024-01;AVEIRO;Oliveira de Azeméis;UF NOGUEIRA DO CRAVO E PINDELO;Baixa Tensão;1014990.099;01;0113;011320
2024;01;2024-01;BRAGA;Braga;GUALTAR;Muito Alta, Alta e Média Tensões;1080427.612;03;0303;030319
2024;01;2024-01;EVORA;Évora;UF EVORA;Baixa Tensão;2624001.483;07;0705;070523
2024;01;2024-01;LEIRIA;Marinha Grande;MOITA;Baixa Tensão;327032.004;10;1010;101003
2024;01;2024-01;PORTO;Baião;UF CAMPELO E OVIL;Baixa Tensão;822791.789;13;1302;130223
2024;01;2024-01;PORTO;Paços de Ferreira;FERREIRA;Muito Alta, Alta e Média Tensões;186063.683;13;1309;130905
2024;02;2024-02;GUARDA;Seia;UF SEIA S ROMAO LAPA DINHEIROS;Baixa Tensão;620203.932;09;0912;091233
2024;02;2024-02;LISBOA;Lourinhã;VIMEIRO;Baixa Tensão;101908.335;11;1108;110808
2024;01;2024-01;AVEIRO;Santa Maria da Feira;UF LOBAO GIAO LOUREDO GUISANDE;Baixa Tensão;1815394.921;01;0109;010934
2024;01;2024-01;BRAGA;Fafe;UF ARDEGAO ARNOZELA E SEIDOES;Baixa Tensão;155831.34;03;0307;030740
2024;01;2024-01;BRAGA;Vila Nova de Famalicão;UF GONDIFELOS CAVALOES E OUTIZ;Muito Alta, Alta e Média Tensões;2423382.517;03;0312;031255
2024;01;2024-01;BRAGA;Vila Verde;UF ESQUEIROS NEVOGILDE TRAVASS;Baixa Tensão;161389.705;03;0313;031363
2024;01;2024-01;COIMBRA;Arganil;UF CEPOS E TEIXEIRA;Baixa Tensão;41560.366;06;0601;060119
2024;01;2024-01;FARO;Faro;UF CONCEICAO E ESTOI;Baixa Tensão;2362039.765;08;0805;080507
2024;01;2024-01;AVEIRO;Ílhavo;GAFANHA DA NAZARE;Baixa Tensão;3071542.687;01;0110;011006
2024;01;2024-01;BEJA;Serpa;BRINCHES;Baixa Tensão;185949.02;02;0213;021302
2024;01;2024-01;BRAGA;Vieira do Minho;ROSSAS;Baixa Tensão;216926.097;03;0311;031113
2024;01;2024-01;GUARDA;Figueira de Castelo Rodrigo;UF COLMEAL E VILAR TORPIM;Baixa Tensão;53202.314;09;0904;090422
2024;02;2024-02;BRAGANCA;Carrazeda de Ansiães;CARRAZEDA DE ANSIAES;Baixa Tensão;215811.727;04;0403;040304
2024;02;2024-02;PORTO;Porto;RAMALDE;Baixa Tensão;3325590.423;13;1312;131211
2024;01;2024-01;GUARDA;Seia;UF CARRAGOZELA VARZEA MERUGE;Muito Alta, Alta e Média Tensões;240748.743;09;0912;091230
2024;01;2024-01;SETUBAL;Setúbal;UF AZEITAO;Muito Alta, Alta e Média Tensões;2205728.709;15;1512;151209
2024;02;2024-02;BRAGANCA;Macedo de Cavaleiros;FERREIRA;Baixa Tensão;14612.716;04;0405;040514
2024;02;2024-02;BRAGANCA;Mirandela;UF FREIXEDA E VILA VERDE;Baixa Tensão;8890.644;04;0407;040742
2024;02;2024-02;EVORA;Portel;SANTANA;Muito Alta, Alta e Média Tensões;1662.533;07;0709;070906
2024;02;2024-02;VIANA DO CASTELO;Valença;GANFEI;Baixa Tensão;84024.413;16;1608;160808
2024;02;2024-02;VILA REAL;Vila Real;UF PENA QUINTA E VILA COVA;Baixa Tensão;31241.954;17;1714;171436
2024;02;2024-02;LISBOA;Lisboa;LISBOA;Muito Alta, Alta e Média Tensões;77881.622;11;1106;
2024;01;2024-01;COIMBRA;Penela;UF S MIGUEL S EUFEMIA RABACAL;Baixa Tensão;845294.261;06;0614;061407
2024;01;2024-01;EVORA;Montemor-o-Novo;UF NS VILA NS BISPO SILVEIRAS;Muito Alta, Alta e Média Tensões;1646838.143;07;0706;070612
