Ano;Mes;data;Distrito;Concelho;Freguesia;Tipo de Serviço;Ordens Serviço Realizadas (#);CodDistritoConcelhoFreguesia
2024;3;2024-03;Guarda;Pinhel;Alto do Palurdo;Reposição de Potência Contratada;2;091032
2024;3;2024-03;Guarda;Pinhel;Alto do Palurdo;Redução de Potência Contratada;2;091032
2024;3;2024-03;Guarda;Pinhel;Pinhel;Configuração de EMI;1;091017
2024;3;2024-03;Guarda;Pinhel;Pinhel;Redução de Potência Contratada;21;091017
2024;3;2024-03;Guarda;Pinhel;Pinhel;Servico Alteração Contractual;8;091017
2024;3;2024-03;Guarda;Pinhel;Terras de Massueime;Redução de Potência Contratada;1;091030
2024;3;2024-03;Guarda;Pinhel;Terras de Massueime;Servico Alteração Contractual;1;091030
2024;3;2024-03;Guarda;Pinhel;Valbom/Bogalhal;Serviço de Corte e Re-Ligação;1;091031
2024;3;2024-03;Guarda;Pinhel;Vale do Massueime;Servico Alteração Contractual;3;091034
2024;3;2024-03;Guarda;Sabugal;Aldeia da Ponte;Redução de Potência Contratada;1;091103
2024;3;2024-03;Guarda;Sabugal;Alfaiates;Servico Alteração Contractual;2;091107
2024;3;2024-03;Guarda;Sabugal;Cerdeira;Redução de Potência Contratada;1;091113
2024;3;2024-03;Guarda;Sabugal;Cerdeira;Reposição de Potência Contratada;1;091113
2024;3;2024-03;Guarda;Sabugal;Quadrazais;Redução de Potência Contratada;3;091123
2024;3;2024-03;Guarda;Sabugal;Sortelha;Servico Alteração Contractual;3;091133
2024;3;2024-03;Guarda;Sabugal;União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;Servico Alteração Contractual;1;091143
2024;3;2024-03;Guarda;Sabugal;União das freguesias do Sabugal e Aldeia de Santo António;Reposição de Potência Contratada;6;091145
2024;3;2024-03;Guarda;Sabugal;União das freguesias do Sabugal e Aldeia de Santo António;Serviço de Corte e Re-Ligação;4;091145
2024;3;2024-03;Guarda;Sabugal;União das freguesias do Sabugal e Aldeia de Santo António;Configuração de EMI;4;091145
2024;3;2024-03;Guarda;Seia;Alvoco da Serra;Reposição de Potência Contratada;1;091201
2024;3;2024-03;Guarda;Seia;Girabolhos;Redução de Potência Contratada;1;091205
2024;3;2024-03;Guarda;Seia;Loriga;Reposição de Potência Contratada;1;091207
2024;3;2024-03;Guarda;Seia;Loriga;Redução de Potência Contratada;1;091207
2024;3;2024-03;Guarda;Seia;Paranhos;Reposição de Potência Contratada;2;091208
2024;3;2024-03;Guarda;Seia;Paranhos;Configuração de EMI;1;091208
2024;3;2024-03;Guarda;Seia;Paranhos;Redução de Potência Contratada;3;091208
2024;3;2024-03;Guarda;Seia;Pinhanços;Redução de Potência Contratada;3;091209
2024;3;2024-03;Guarda;Seia;Santiago;Redução de Potência Contratada;1;091216
2024;3;2024-03;Guarda;Seia;Santiago;Reposição de Potência Contratada;1;091216
2024;3;2024-03;Guarda;Seia;Travancinha;Reposição de Potência Contratada;1;091224
2024;3;2024-03;Guarda;Seia;União das freguesias de Carragozela e Várzea de Meruge;Serviço de Corte e Re-Ligação;1;091230
2024;3;2024-03;Guarda;Seia;União das freguesias de Santa Marinha e São Martinho;Servico Alteração Contractual;1;091232
2024;3;2024-03;Guarda;Seia;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;Serviço de Corte e Re-Ligação;4;091233
2024;3;2024-03;Guarda;Seia;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;Reposição de Potência Contratada;19;091233
2024;3;2024-03;Guarda;Trancoso;Guilheiro;Redução de Potência Contratada;1;091310
2024;3;2024-03;Guarda;Trancoso;Moimentinha;Servico Alteração Contractual;1;091311
2024;3;2024-03;Guarda;Trancoso;Palhais;Servico Alteração Contractual;1;091313
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;Configuração de EMI;2;091332
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;Servico Alteração Contractual;10;091332
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vale do Seixo e Vila Garcia;Reposição de Potência Contratada;1;091333
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vale do Seixo e Vila Garcia;Redução de Potência Contratada;1;091333
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vila Franca das Naves e Feital;Configuração de EMI;1;091334
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vila Franca das Naves e Feital;Reposição de Potência Contratada;2;091334
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vilares e Carnicães;Redução de Potência Contratada;1;091335
2024;3;2024-03;Guarda;Trancoso;União das freguesias de Vilares e Carnicães;Reposição de Potência Contratada;1;091335
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Almendra;Serviço de Corte e Re-Ligação;1;091401
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Freixo de Numão;Reposição de Potência Contratada;1;091418
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Muxagata;Redução de Potência Contratada;3;091410
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Numão;Servico Alteração Contractual;1;091411
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Santa Comba;Servico Alteração Contractual;1;091412
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Sebadelhe;Reposição de Potência Contratada;1;091414
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Touça;Servico Alteração Contractual;1;091416
2024;3;2024-03;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Reposição de Potência Contratada;12;091419
2024;3;2024-03;Leiria;Alcobaça;Alfeizerão;Serviço de Corte e Re-Ligação;3;100102
2024;3;2024-03;Leiria;Alcobaça;Benedita;Servico Alteração Contractual;26;100105
2024;3;2024-03;Leiria;Alcobaça;Benedita;Redução de Potência Contratada;39;100105
2024;3;2024-03;Leiria;Alcobaça;Benedita;Reposição de Potência Contratada;39;100105
2024;3;2024-03;Leiria;Alcobaça;Benedita;Configuração de EMI;3;100105
2024;3;2024-03;Leiria;Alcobaça;Bárrio;Redução de Potência Contratada;5;100104
2024;3;2024-03;Leiria;Alcobaça;Bárrio;Reposição de Potência Contratada;3;100104
2024;3;2024-03;Leiria;Alcobaça;Cela;Serviço de Corte e Re-Ligação;2;100106
2024;3;2024-03;Leiria;Alcobaça;Maiorga;REMOTE_ICP_CONFIGURATION;1;100109
2024;3;2024-03;Leiria;Alcobaça;Maiorga;Redução de Potência Contratada;9;100109
2024;3;2024-03;Leiria;Alcobaça;São Martinho do Porto;Reposição de Potência Contratada;29;100112
2024;3;2024-03;Leiria;Alcobaça;Turquel;Reposição de Potência Contratada;9;100114
2024;3;2024-03;Leiria;Alcobaça;União das freguesias de Alcobaça e Vestiaria;Redução de Potência Contratada;70;100121
2024;3;2024-03;Leiria;Alcobaça;União das freguesias de Alcobaça e Vestiaria;Servico Alteração Contractual;30;100121
2024;3;2024-03;Leiria;Alcobaça;União das freguesias de Alcobaça e Vestiaria;Configuração de EMI;1;100121
2024;3;2024-03;Leiria;Alcobaça;União das freguesias de Pataias e Martingança;Serviço de Corte e Re-Ligação;3;100123
2024;3;2024-03;Leiria;Alcobaça;União das freguesias de Pataias e Martingança;Configuração de EMI;4;100123
2024;3;2024-03;Leiria;Alcobaça;Vimeiro;Serviço de Corte e Re-Ligação;1;100116
2024;3;2024-03;Leiria;Alcobaça;Vimeiro;Reposição de Potência Contratada;5;100116
2024;3;2024-03;Leiria;Alcobaça;Évora de Alcobaça;Reposição de Potência Contratada;23;100108
2024;3;2024-03;Leiria;Alcobaça;Évora de Alcobaça;Configuração de EMI;3;100108
2024;3;2024-03;Leiria;Alvaiázere;Alvaiázere;Servico Alteração Contractual;5;100208
2024;3;2024-03;Leiria;Alvaiázere;Maçãs de Dona Maria;Reposição de Potência Contratada;9;100204
2024;3;2024-03;Leiria;Alvaiázere;Pussos São Pedro;Redução de Potência Contratada;10;100209
2024;3;2024-03;Leiria;Alvaiázere;Pussos São Pedro;Reposição de Potência Contratada;7;100209
2024;3;2024-03;Leiria;Alvaiázere;Pussos São Pedro;Serviço de Corte e Re-Ligação;4;100209
2024;3;2024-03;Leiria;Ansião;Alvorge;Redução de Potência Contratada;4;100301
2024;3;2024-03;Leiria;Ansião;Ansião;Reposição de Potência Contratada;12;100309
2024;3;2024-03;Leiria;Ansião;Ansião;Configuração de EMI;2;100309
2024;3;2024-03;Leiria;Ansião;Ansião;Redução de Potência Contratada;16;100309
2024;3;2024-03;Leiria;Ansião;Avelar;Reposição de Potência Contratada;9;100303
2024;3;2024-03;Leiria;Ansião;Avelar;Serviço de Corte e Re-Ligação;3;100303
2024;3;2024-03;Leiria;Ansião;Avelar;Servico Alteração Contractual;2;100303
2024;3;2024-03;Leiria;Ansião;Chão de Couce;Redução de Potência Contratada;6;100304
2024;3;2024-03;Leiria;Ansião;Chão de Couce;Reposição de Potência Contratada;7;100304
2024;3;2024-03;Leiria;Ansião;Chão de Couce;Serviço de Corte e Re-Ligação;1;100304
2024;3;2024-03;Leiria;Ansião;Pousaflores;Reposição de Potência Contratada;5;100306
2024;3;2024-03;Leiria;Ansião;Pousaflores;Servico Alteração Contractual;2;100306
2024;3;2024-03;Leiria;Ansião;Santiago da Guarda;Redução de Potência Contratada;10;100307
2024;3;2024-03;Leiria;Batalha;Batalha;Servico Alteração Contractual;17;100401
2024;3;2024-03;Leiria;Batalha;Batalha;Reposição de Potência Contratada;15;100401
2024;3;2024-03;Leiria;Batalha;Reguengo do Fetal;Redução de Potência Contratada;7;100402
2024;3;2024-03;Leiria;Batalha;São Mamede;Reposição de Potência Contratada;6;100403
2024;3;2024-03;Leiria;Batalha;São Mamede;Redução de Potência Contratada;1;100403
2024;3;2024-03;Leiria;Bombarral;Carvalhal;Configuração de EMI;1;100502
2024;3;2024-03;Leiria;Bombarral;Pó;Reposição de Potência Contratada;3;100505
2024;3;2024-03;Leiria;Bombarral;Roliça;Servico Alteração Contractual;5;100503
2024;3;2024-03;Leiria;Bombarral;Roliça;Serviço de Corte e Re-Ligação;3;100503
2024;3;2024-03;Leiria;Bombarral;Roliça;Reposição de Potência Contratada;8;100503
2024;3;2024-03;Leiria;Caldas da Rainha;A dos Francos;Redução de Potência Contratada;6;100601
2024;3;2024-03;Leiria;Caldas da Rainha;A dos Francos;Reposição de Potência Contratada;4;100601
2024;3;2024-03;Leiria;Caldas da Rainha;Alvorninha;Serviço de Corte e Re-Ligação;1;100602
2024;3;2024-03;Leiria;Caldas da Rainha;Carvalhal Benfeito;Configuração de EMI;1;100604
2024;3;2024-03;Leiria;Caldas da Rainha;Carvalhal Benfeito;Serviço de Corte e Re-Ligação;1;100604
2024;3;2024-03;Leiria;Caldas da Rainha;Foz do Arelho;Reposição de Potência Contratada;7;100606
2024;3;2024-03;Leiria;Caldas da Rainha;Foz do Arelho;Servico Alteração Contractual;16;100606
2024;3;2024-03;Leiria;Caldas da Rainha;Landal;Configuração de EMI;2;100607
2024;3;2024-03;Leiria;Caldas da Rainha;Landal;Redução de Potência Contratada;7;100607
2024;3;2024-03;Leiria;Caldas da Rainha;Nadadouro;Serviço de Corte e Re-Ligação;1;100608
2024;3;2024-03;Leiria;Caldas da Rainha;Nadadouro;Redução de Potência Contratada;2;100608
2024;3;2024-03;Leiria;Caldas da Rainha;Salir de Matos;Serviço de Corte e Re-Ligação;1;100609
2024;3;2024-03;Leiria;Caldas da Rainha;Santa Catarina;Servico Alteração Contractual;3;100611
2024;3;2024-03;Leiria;Caldas da Rainha;União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório;Reposição de Potência Contratada;107;100617
2024;3;2024-03;Leiria;Caldas da Rainha;União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;Configuração de EMI;3;100618
2024;3;2024-03;Leiria;Caldas da Rainha;União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;Redução de Potência Contratada;91;100618
2024;3;2024-03;Leiria;Caldas da Rainha;União das freguesias de Tornada e Salir do Porto;Redução de Potência Contratada;25;100619
2024;3;2024-03;Leiria;Caldas da Rainha;Vidais;Reposição de Potência Contratada;5;100615
2024;3;2024-03;Leiria;Caldas da Rainha;Vidais;Redução de Potência Contratada;8;100615
2024;3;2024-03;Leiria;Castanheira de Pêra;União das freguesias de Castanheira de Pêra e Coentral;Redução de Potência Contratada;17;100703
2024;3;2024-03;Leiria;Castanheira de Pêra;União das freguesias de Castanheira de Pêra e Coentral;Serviço de Corte e Re-Ligação;5;100703
2024;3;2024-03;Leiria;Figueiró dos Vinhos;Aguda;Reposição de Potência Contratada;5;100801
2024;3;2024-03;Leiria;Leiria;Amor;Configuração de EMI;4;100901
2024;3;2024-03;Leiria;Leiria;Arrabal;Configuração de EMI;1;100902
2024;3;2024-03;Leiria;Leiria;Maceira;Configuração de EMI;6;100913
2024;3;2024-03;Leiria;Leiria;Maceira;Redução de Potência Contratada;21;100913
2024;3;2024-03;Leiria;Leiria;Milagres;Configuração de EMI;2;100915
2024;3;2024-03;Leiria;Leiria;Milagres;Reposição de Potência Contratada;3;100915
2024;3;2024-03;Leiria;Leiria;Milagres;Serviço de Corte e Re-Ligação;3;100915
2024;3;2024-03;Leiria;Leiria;Regueira de Pontes;Configuração de EMI;1;100921
2024;3;2024-03;Leiria;Leiria;União das freguesias de Colmeias e Memória;Servico Alteração Contractual;7;100932
2024;3;2024-03;Leiria;Leiria;União das freguesias de Colmeias e Memória;Reposição de Potência Contratada;5;100932
2024;3;2024-03;Leiria;Leiria;União das freguesias de Leiria, Pousos, Barreira e Cortes;Configuração de EMI;6;100933
2024;3;2024-03;Leiria;Leiria;União das freguesias de Leiria, Pousos, Barreira e Cortes;Serviço de Corte e Re-Ligação;19;100933
2024;3;2024-03;Leiria;Leiria;União das freguesias de Monte Real e Carvide;Servico Alteração Contractual;6;100935
2024;3;2024-03;Leiria;Leiria;União das freguesias de Monte Redondo e Carreira;Serviço de Corte e Re-Ligação;3;100936
2024;3;2024-03;Leiria;Leiria;União das freguesias de Monte Redondo e Carreira;Servico Alteração Contractual;11;100936
2024;3;2024-03;Leiria;Leiria;União das freguesias de Monte Redondo e Carreira;Configuração de EMI;1;100936
2024;3;2024-03;Leiria;Leiria;União das freguesias de Parceiros e Azoia;Redução de Potência Contratada;26;100937
2024;3;2024-03;Leiria;Leiria;União das freguesias de Santa Catarina da Serra e Chainça;Reposição de Potência Contratada;4;100938
2024;3;2024-03;Leiria;Leiria;União das freguesias de Santa Eufémia e Boa Vista;Serviço de Corte e Re-Ligação;7;100939
2024;3;2024-03;Leiria;Leiria;União das freguesias de Souto da Carpalhosa e Ortigosa;Serviço de Corte e Re-Ligação;8;100940
2024;3;2024-03;Leiria;Marinha Grande;Marinha Grande;Serviço de Corte e Re-Ligação;27;101001
2024;3;2024-03;Leiria;Marinha Grande;Marinha Grande;Servico Alteração Contractual;89;101001
2024;3;2024-03;Leiria;Marinha Grande;Moita;Configuração de EMI;1;101003
2024;3;2024-03;Leiria;Marinha Grande;Vieira de Leiria;Serviço de Corte e Re-Ligação;7;101002
2024;3;2024-03;Leiria;Nazaré;Famalicão;Serviço de Corte e Re-Ligação;4;101101
2024;3;2024-03;Leiria;Nazaré;Famalicão;Configuração de EMI;1;101101
2024;3;2024-03;Leiria;Nazaré;Famalicão;Redução de Potência Contratada;7;101101
2024;3;2024-03;Leiria;Nazaré;Nazaré;Serviço de Corte e Re-Ligação;19;101102
2024;3;2024-03;Leiria;Nazaré;Nazaré;Redução de Potência Contratada;96;101102
2024;3;2024-03;Leiria;Pedrógão Grande;Pedrógão Grande;Servico Alteração Contractual;7;101302
2024;3;2024-03;Leiria;Pedrógão Grande;Pedrógão Grande;Redução de Potência Contratada;22;101302
2024;3;2024-03;Leiria;Pedrógão Grande;Pedrógão Grande;Reposição de Potência Contratada;15;101302
2024;3;2024-03;Leiria;Pedrógão Grande;Vila Facaia;Servico Alteração Contractual;1;101303
2024;3;2024-03;Leiria;Peniche;Atouguia da Baleia;Serviço de Corte e Re-Ligação;16;101402
2024;3;2024-03;Leiria;Peniche;Atouguia da Baleia;Reposição de Potência Contratada;30;101402
2024;3;2024-03;Leiria;Peniche;Ferrel;Serviço de Corte e Re-Ligação;5;101406
2024;3;2024-03;Leiria;Peniche;Peniche;Serviço de Corte e Re-Ligação;19;101407
2024;3;2024-03;Leiria;Pombal;Abiul;Redução de Potência Contratada;2;101501
2024;3;2024-03;Leiria;Pombal;Abiul;Servico Alteração Contractual;4;101501
2024;3;2024-03;Leiria;Pombal;Almagreira;Servico Alteração Contractual;2;101503
2024;3;2024-03;Leiria;Pombal;Carnide;Configuração de EMI;1;101504
2024;3;2024-03;Leiria;Pombal;Carnide;Serviço de Corte e Re-Ligação;1;101504
2024;3;2024-03;Leiria;Pombal;Carnide;Reposição de Potência Contratada;3;101504
2024;3;2024-03;Leiria;Pombal;Louriçal;Reposição de Potência Contratada;6;101506
2024;3;2024-03;Leiria;Pombal;Meirinhas;Servico Alteração Contractual;4;101515
2024;3;2024-03;Leiria;Pombal;Pelariga;Redução de Potência Contratada;4;101508
2024;3;2024-03;Leiria;Pombal;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;Servico Alteração Contractual;4;101519
2024;3;2024-03;Leiria;Pombal;Vermoil;Servico Alteração Contractual;3;101513
2024;3;2024-03;Leiria;Pombal;Vila Cã;Configuração de EMI;3;101514
2024;3;2024-03;Leiria;Porto de Mós;Alqueidão da Serra;Redução de Potência Contratada;2;101602
2024;3;2024-03;Leiria;Porto de Mós;Alqueidão da Serra;Reposição de Potência Contratada;4;101602
2024;3;2024-03;Leiria;Porto de Mós;Mira de Aire;Reposição de Potência Contratada;13;101608
2024;3;2024-03;Leiria;Porto de Mós;Pedreiras;Configuração de EMI;1;101609
2024;3;2024-03;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;Serviço de Corte e Re-Ligação;1;101614
2024;3;2024-03;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;Reposição de Potência Contratada;18;101614
2024;3;2024-03;Leiria;Porto de Mós;São Bento;Servico Alteração Contractual;3;101610
2024;3;2024-03;Leiria;Porto de Mós;União das freguesias de Alvados e Alcaria;Reposição de Potência Contratada;3;101615
2024;3;2024-03;Leiria;Porto de Mós;União das freguesias de Arrimal e Mendiga;Redução de Potência Contratada;6;101616
2024;3;2024-03;Leiria;Porto de Mós;União das freguesias de Arrimal e Mendiga;Reposição de Potência Contratada;4;101616
2024;3;2024-03;Leiria;Óbidos;A dos Negros;Redução de Potência Contratada;4;101201
2024;3;2024-03;Leiria;Óbidos;Amoreira;Reposição de Potência Contratada;6;101202
2024;3;2024-03;Leiria;Óbidos;Olho Marinho;Servico Alteração Contractual;3;101203
2024;3;2024-03;Leiria;Óbidos;Olho Marinho;Configuração de EMI;1;101203
2024;3;2024-03;Leiria;Óbidos;Santa Maria, São Pedro e Sobral da Lagoa;Redução de Potência Contratada;24;101210
2024;3;2024-03;Leiria;Óbidos;Usseira;Serviço de Corte e Re-Ligação;1;101209
2024;3;2024-03;Leiria;Óbidos;Vau;Serviço de Corte e Re-Ligação;2;101207
2024;3;2024-03;Leiria;Óbidos;Vau;Servico Alteração Contractual;18;101207
2024;3;2024-03;Leiria;Óbidos;Vau;Reposição de Potência Contratada;7;101207
2024;3;2024-03;Lisboa;Alenquer;Carnota;Servico Alteração Contractual;1;110106
2024;3;2024-03;Lisboa;Alenquer;Carnota;Reposição de Potência Contratada;4;110106
2024;3;2024-03;Lisboa;Alenquer;Carnota;Redução de Potência Contratada;4;110106
